,Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3182,1520,36.0,Male,Dress,48.20795036863027,Texas,L,Pale peach,Spring,,Express,Yes,0,Debit Card,
3183,288,65.0,Male,Jacket,50.18658454836863,Delaware,L,Aubergine,Fall,,2-Day Shipping,Yes,2,Debit Card,
3184,208,18.0,Male,Sunglasses,46.11647507169377,Rhode Island,M,Turquoise,Summer,,Standard,Yes,1,Debit Card,
3185,1009,22.0,Female,Leggings,48.68086014337977,New Mexico,M,Aubergine,Winter,,Standard,Yes,3,Debit Card,
3186,1444,27.0,Female,Backpack,55.57390284485806,Idaho,L,Brick red,Fall,4.0,2-Day Shipping,Yes,13,Debit Card,
3187,211,19.0,Female,Pajamas,53.72366162607186,Vermont,L,White,Fall,,2-Day Shipping,Yes,9,Debit Card,
3188,1643,39.0,Non-binary,Jacket,57.516058612222025,Mississippi,M,Terra cotta,Winter,,2-Day Shipping,Yes,9,Debit Card,
3189,408,41.0,Male,Hoodie,53.96290023328056,North Carolina,XL,Muted mustard yellow,Winter,,Standard,Yes,20,Debit Card,
3190,494,20.0,Male,Pajamas,52.95595062386336,Nevada,XL,Burnt orange,Winter,,2-Day Shipping,Yes,0,Debit Card,
3191,138,50.0,Female,Gloves,48.42885591401885,Colorado,M,Terra cotta,Fall,,2-Day Shipping,Yes,4,Debit Card,
3192,1464,31.0,Male,Dress,61.02705903595885,,M,Burnt orange,Fall,2.0,2-Day Shipping,Yes,9,Debit Card,
3193,1149,31.0,Male,Jacket,45.50142063291812,Florida,M,Brick red,Fall,2.0,2-Day Shipping,Yes,7,Debit Card,
3194,565,36.0,Female,Sunglasses,54.5971975490852,Florida,M,Lemon yellow,Fall,,Standard,Yes,1,Debit Card,
3195,645,47.0,Female,Sunglasses,46.61203699089023,Louisiana,S,White,Summer,,2-Day Shipping,Yes,2,Debit Card,
3196,240,20.0,Female,Socks,49.70463692920557,Vermont,L,Ruby Red,Winter,5.0,Standard,Yes,20,Debit Card,
3197,1394,20.0,Female,Sunglasses,57.03032772433875,Idaho,L,Lavender,Spring,,Standard,Yes,0,Debit Card,
3198,130,23.0,Female,Backpack,54.88092393801098,Pennsylvania,XL,Black,Fall,,2-Day Shipping,Yes,5,Debit Card,
3199,88,24.0,Female,Dress,42.360977853150814,Ohio,M,Brick red,Summer,5.0,2-Day Shipping,Yes,13,Debit Card,
3200,1092,18.0,Female,Hoodie,47.59226157485873,North Carolina,L,Mauve,Winter,,Standard,Yes,14,Debit Card,
3201,1587,29.0,Male,Pajamas,42.37566886053481,Oklahoma,M,Brick red,Winter,5.0,2-Day Shipping,Yes,2,Debit Card,
3202,1334,20.0,Male,T-shirt,49.84497124456204,Idaho,M,Pale peach,Summer,,2-Day Shipping,Yes,8,Debit Card,
3203,1355,39.0,Female,Running Shoes,41.46494059730917,Maryland,M,Periwinkle,Summer,,2-Day Shipping,Yes,1,Debit Card,
3204,1211,20.0,Male,Leggings,52.93973424832876,Missouri,M,Brown,Fall,,Standard,Yes,1,Debit Card,
3205,864,21.0,Male,Sweater,53.90806608365002,Vermont,M,Ruby Red,Fall,,2-Day Shipping,Yes,1,Debit Card,
3206,662,27.0,Male,Hoodie,58.497174246334325,Iowa,XL,Aubergine,Winter,,2-Day Shipping,Yes,1,Debit Card,
3207,1389,36.0,Female,Sweater,55.00154593869593,Arkansas,M,Brick red,Winter,,2-Day Shipping,Yes,0,Debit Card,
3208,950,33.0,Female,Leggings,67.61684228155396,Montana,M,Brown,Winter,,Standard,Yes,1,Debit Card,
3209,962,21.0,Male,Shorts,50.31604883250328,Pennsylvania,L,Black,Spring,,2-Day Shipping,Yes,7,Debit Card,
3210,986,,Male,Jacket,50.65412044593063,West Virginia,M,Mauve,Winter,,2-Day Shipping,Yes,0,Debit Card,
3211,607,18.0,Male,Dress,49.15677217782339,Colorado,M,Lemon yellow,Summer,,2-Day Shipping,Yes,8,Debit Card,
3212,1398,25.0,Female,Hoodie,46.40926065263937,Massachusetts,S,Brick red,Fall,,Standard,Yes,0,Debit Card,
3213,545,31.0,Male,Sweater,48.24447898811238,Washington,S,Brick red,Winter,2.0,2-Day Shipping,Yes,3,Debit Card,
3214,517,38.0,Male,Shorts,45.19235822494838,West Virginia,L,Baby blue,Summer,,2-Day Shipping,Yes,3,Debit Card,
3215,1121,19.0,Female,Shorts,51.75776512349111,Pennsylvania,M,White,Summer,,2-Day Shipping,Yes,5,Debit Card,
3216,785,,Female,Backpack,50.867015788699206,Alabama,M,Aubergine,Winter,,2-Day Shipping,Yes,7,Debit Card,
3217,301,26.0,Female,Backpack,45.85967751297133,Iowa,M,Ruby Red,Winter,,2-Day Shipping,Yes,0,Debit Card,
3218,475,30.0,Female,T-shirt,60.563167902692925,Arkansas,XL,Ruby Red,Fall,2.0,2-Day Shipping,Yes,6,Debit Card,
3219,1407,28.0,Female,Running Shoes,45.72468387096751,Washington,L,Fuchsia,Summer,,Standard,Yes,8,Debit Card,
3220,9,29.0,Female,Dress,38.2764114128692,,L,Brown,Fall,,2-Day Shipping,Yes,4,Debit Card,
3221,164,,Male,Pajamas,47.80061531863473,Virginia,M,Black,Winter,5.0,2-Day Shipping,Yes,6,Debit Card,
3222,248,58.0,Male,Shorts,46.55617673079919,Montana,XL,White,Spring,4.0,Standard,Yes,8,Debit Card,
3223,839,,Female,Sweater,39.89425905738392,Kentucky,M,Brick red,Winter,,2-Day Shipping,Yes,3,Debit Card,
3224,1061,30.0,Male,T-shirt,64.47376812602326,Iowa,S,Baby blue,Spring,,2-Day Shipping,Yes,19,Debit Card,
3225,831,34.0,Female,Running Shoes,56.56807860045152,,M,Pale peach,Summer,,Express,Yes,8,Debit Card,
3226,782,32.0,Male,Sunglasses,42.90724789499671,Vermont,L,Fuchsia,Summer,4.0,2-Day Shipping,Yes,15,Debit Card,
3227,942,59.0,Male,Handbag,54.61684062596294,,L,Turquoise,Spring,,2-Day Shipping,Yes,4,Debit Card,
3228,501,,Male,Hoodie,56.79117363037072,,L,Terra cotta,Fall,4.0,Express,Yes,4,Debit Card,
3229,182,41.0,Male,Handbag,48.31212921394489,Massachusetts,M,Fuchsia,Spring,,Standard,Yes,9,Debit Card,
3230,468,35.0,Male,Sweater,52.5623180082355,Nebraska,S,Burnt orange,Fall,,Standard,Yes,9,Debit Card,
3231,1445,,Male,Backpack,45.37889343626727,Vermont,L,Aubergine,Winter,2.0,2-Day Shipping,Yes,6,Debit Card,
3232,936,22.0,Male,Shorts,51.497274962293936,Ohio,L,White,Spring,,2-Day Shipping,Yes,9,Debit Card,
3233,324,24.0,Female,Socks,52.17473852063917,Tennessee,M,Brick red,Winter,,2-Day Shipping,Yes,0,Debit Card,
3234,344,38.0,Female,Sunglasses,45.70444419877818,Nebraska,M,Fuchsia,Summer,5.0,Standard,Yes,4,Debit Card,
3235,1555,45.0,Male,Sunglasses,38.3839657112019,Utah,S,White,Summer,4.0,2-Day Shipping,Yes,0,Debit Card,
3236,809,45.0,Male,Jeans,47.70798519883122,Wisconsin,L,Brown,Fall,,2-Day Shipping,Yes,12,Debit Card,
3237,1120,26.0,Male,Pajamas,60.20412926783631,Louisiana,M,Black,Winter,,2-Day Shipping,Yes,6,Debit Card,
3238,916,29.0,Male,Sweater,46.44037124205333,Rhode Island,L,Ruby Red,Winter,,2-Day Shipping,Yes,20,Debit Card,
3239,1671,25.0,Female,Dress,54.9585061705252,Utah,L,Aubergine,Fall,,2-Day Shipping,Yes,1,Debit Card,
3240,516,43.0,Male,Shorts,46.34493796974893,Kentucky,L,Mauve,Fall,,2-Day Shipping,Yes,12,Debit Card,
3241,24,47.0,Female,Pajamas,51.40676743591095,Oklahoma,XL,Brick red,Fall,,2-Day Shipping,Yes,0,Debit Card,
3242,1553,29.0,Male,Gloves,39.82521922466263,New Mexico,L,Brick red,Fall,,2-Day Shipping,Yes,2,Debit Card,
3243,979,44.0,Male,Gloves,43.98731662355853,Colorado,M,Lemon yellow,Fall,,2-Day Shipping,Yes,6,Debit Card,
3244,31,30.0,Female,Leggings,49.300709604240254,North Carolina,L,Muted mustard yellow,Fall,5.0,Standard,Yes,0,Debit Card,
3245,939,41.0,Female,Dress,49.74985328600585,Wisconsin,S,Turquoise,Spring,,2-Day Shipping,Yes,14,Debit Card,
3246,702,44.0,Female,Shorts,49.426598811585976,Idaho,L,White,Summer,5.0,2-Day Shipping,Yes,0,Debit Card,
3247,1124,18.0,Female,Boots,49.53939843663964,Massachusetts,S,Terra cotta,Fall,,Express,Yes,1,Debit Card,
3248,225,40.0,Female,Backpack,40.72874654037608,South Dakota,S,Mauve,Winter,4.0,2-Day Shipping,Yes,7,Debit Card,
3249,140,37.0,Female,Handbag,60.5494932043834,Florida,M,Lavender,Spring,,Standard,Yes,3,Debit Card,
3250,448,,Male,Dress,54.6756183850656,Washington,S,Aubergine,Spring,,2-Day Shipping,Yes,12,Debit Card,
3251,142,27.0,Female,Socks,55.341782777239246,Virginia,M,Aubergine,Fall,2.0,2-Day Shipping,Yes,20,Debit Card,
3252,1497,26.0,Male,Running Shoes,53.20862005358648,Idaho,M,Turquoise,Summer,,2-Day Shipping,Yes,20,Debit Card,
3253,1208,29.0,Male,Shorts,46.119258791265295,Washington,M,Fuchsia,Summer,,Standard,Yes,3,Debit Card,
3254,631,31.0,Male,Jacket,44.88784351201952,,S,Aubergine,Winter,2.0,Standard,Yes,4,Debit Card,
3255,1232,29.0,Female,Scarf,39.41916632808232,Pennsylvania,M,Brick red,Winter,4.0,2-Day Shipping,Yes,1,Debit Card,
3256,767,37.0,Male,Leggings,45.66668673560923,Nevada,M,Brown,Fall,,2-Day Shipping,Yes,3,Debit Card,
3257,1621,52.0,Female,Pajamas,53.84377375791269,Virginia,M,Terra cotta,Winter,4.0,2-Day Shipping,Yes,4,Debit Card,
3258,697,36.0,Male,Running Shoes,53.5970671455285,Utah,L,Lavender,Spring,,2-Day Shipping,Yes,11,Debit Card,
3259,1105,22.0,Male,Handbag,40.87315895076773,Delaware,M,Lavender,Spring,2.0,2-Day Shipping,Yes,0,Debit Card,
3260,1461,36.0,Male,Dress,40.91774930448752,Pennsylvania,L,Pale peach,Fall,4.0,2-Day Shipping,Yes,20,Debit Card,
3261,45,36.0,Female,Gloves,54.5913135561148,Kentucky,S,Mauve,Winter,,2-Day Shipping,Yes,1,Debit Card,
3262,126,30.0,Male,Scarf,50.04553491192659,California,M,Terra cotta,Winter,5.0,2-Day Shipping,Yes,20,Debit Card,
3263,199,20.0,Female,Pajamas,49.55299005774212,Utah,M,Burnt orange,Fall,,2-Day Shipping,Yes,2,Debit Card,
3264,43,34.0,Male,Shorts,50.82729210242159,Tennessee,M,Lavender,Summer,5.0,Standard,Yes,3,Debit Card,
3265,1239,27.0,Female,Shorts,53.29907827293306,Wyoming,M,Baby blue,Summer,,Express,Yes,20,Debit Card,
3266,134,33.0,Female,Gloves,55.23593956489539,Montana,M,Black,Fall,,2-Day Shipping,Yes,0,Debit Card,
3267,933,59.0,Male,Hoodie,57.76112293088921,Indiana,L,Muted mustard yellow,Winter,,2-Day Shipping,Yes,15,Debit Card,
3268,751,28.0,Male,Belt,42.24632549130006,Maryland,L,Aubergine,Fall,,2-Day Shipping,Yes,15,Debit Card,
3269,57,40.0,Male,Handbag,46.53941488716165,Mississippi,XL,Baby blue,Spring,,2-Day Shipping,Yes,1,Debit Card,
3270,1273,50.0,Male,Hoodie,53.57156785288845,Wisconsin,M,Aubergine,Winter,,Standard,Yes,11,Debit Card,
3271,555,38.0,Male,Socks,47.47475125110231,Minnesota,M,Brick red,Winter,,Standard,Yes,4,Debit Card,
3272,457,46.0,Non-binary,Backpack,40.19261753862303,North Carolina,S,Brown,Winter,,2-Day Shipping,Yes,13,Debit Card,
3273,1015,19.0,Male,T-shirt,45.42647293632499,Ohio,M,White,Spring,,2-Day Shipping,Yes,18,Debit Card,
3274,1346,60.0,Male,Leggings,58.32268842087058,Nebraska,M,Black,Winter,,2-Day Shipping,Yes,3,Debit Card,
3275,703,21.0,Male,Backpack,56.52738218913609,Montana,M,Burnt orange,Fall,,Next Day Air,Yes,0,Debit Card,
3276,1072,25.0,Female,Backpack,48.839076385761786,Pennsylvania,M,Black,Winter,4.0,Standard,Yes,1,Debit Card,
3277,1670,52.0,Male,Gloves,49.79901521989427,Wisconsin,L,Ruby Red,Fall,,2-Day Shipping,Yes,14,Debit Card,
3278,694,26.0,Female,Boots,42.09510248784348,Vermont,L,Burnt orange,Winter,1.0,Express,Yes,8,Debit Card,
3279,876,23.0,Female,Sunglasses,51.25594301846282,North Dakota,L,Baby blue,Summer,,2-Day Shipping,Yes,4,Debit Card,
3280,33,58.0,Male,Backpack,45.23519643382899,Kansas,M,Burnt orange,Fall,,2-Day Shipping,Yes,1,Debit Card,
3281,437,18.0,Non-binary,Sweater,58.31431643812123,Tennessee,L,Muted mustard yellow,Winter,4.0,2-Day Shipping,Yes,20,Debit Card,
3282,736,40.0,Male,T-shirt,57.14673443030731,Montana,M,Periwinkle,Spring,,Express,Yes,3,Debit Card,
3283,1087,,Female,Sweater,46.486427819986005,Alaska,M,Brick red,Winter,,Standard,Yes,2,Debit Card,
3284,1220,52.0,Male,Socks,56.22292427639201,Vermont,M,Terra cotta,Winter,,2-Day Shipping,Yes,13,Debit Card,
3285,327,22.0,Male,Shorts,51.35875035876093,New Jersey,M,Pale peach,Summer,4.0,2-Day Shipping,Yes,3,Debit Card,
3286,1654,23.0,Female,Dress,46.51063118855963,Colorado,L,Baby blue,Spring,1.0,2-Day Shipping,Yes,0,Debit Card,
3287,149,23.0,Female,Sunglasses,54.70146077439712,Wyoming,M,Lemon yellow,Summer,,2-Day Shipping,Yes,4,Debit Card,
3288,269,33.0,Female,Shorts,49.77049841447457,Georgia,M,Aubergine,Fall,,2-Day Shipping,Yes,17,Debit Card,
3289,830,29.0,Female,Scarf,46.66393404676403,Idaho,S,Brick red,Winter,,Standard,Yes,1,Debit Card,
3290,586,27.0,Female,Shorts,45.69370998295804,South Carolina,M,Pale peach,Spring,,2-Day Shipping,Yes,3,Debit Card,
3291,83,27.0,Female,Pajamas,50.73423797803654,Georgia,S,Black,Winter,2.0,Standard,Yes,0,Debit Card,
3292,1371,20.0,Female,Dress,40.7462052149444,Montana,L,Lemon yellow,Summer,2.0,2-Day Shipping,Yes,1,Debit Card,
3293,883,43.0,Male,Hoodie,50.17719187692276,Virginia,M,Terra cotta,Fall,,2-Day Shipping,Yes,5,Debit Card,
3294,1360,42.0,Female,Handbag,62.37264410792452,North Carolina,S,Brick red,Summer,,2-Day Shipping,Yes,1,Debit Card,
3295,1287,36.0,Male,Sweater,44.10463019531057,West Virginia,L,Mauve,Fall,,2-Day Shipping,Yes,3,Debit Card,
3296,1557,36.0,Female,Pajamas,52.23280774729255,Alabama,M,Aubergine,Winter,4.0,2-Day Shipping,Yes,12,Debit Card,
3297,1454,25.0,Male,Running Shoes,51.28055632292185,Virginia,S,Pale peach,Summer,5.0,2-Day Shipping,Yes,6,Debit Card,
3298,1597,45.0,Female,T-shirt,49.74723316685899,Mississippi,S,Lavender,Spring,,2-Day Shipping,Yes,7,Debit Card,
3299,992,22.0,Female,Running Shoes,62.95476242701522,Wisconsin,XL,Pale peach,Spring,,Standard,Yes,7,Debit Card,
3300,748,42.0,Female,Boots,52.63930199100477,Oklahoma,L,Burnt orange,Winter,,2-Day Shipping,Yes,2,Debit Card,
3301,547,31.0,Male,Sunglasses,54.66956032249374,New Mexico,M,Baby blue,Spring,,2-Day Shipping,Yes,20,Debit Card,
3302,484,40.0,Male,Shorts,49.55742936576892,Oklahoma,M,Pale peach,Summer,4.0,2-Day Shipping,Yes,6,Debit Card,
3303,959,31.0,Female,T-shirt,44.63969501371636,Washington,XL,Lavender,Spring,,2-Day Shipping,Yes,2,Debit Card,
3304,897,37.0,Male,Hoodie,47.67486239446024,Arkansas,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,4,Debit Card,
3305,1123,21.0,Female,Sunglasses,55.270672627919154,North Carolina,S,Terra cotta,Fall,,2-Day Shipping,Yes,4,Debit Card,
3306,1342,,Female,Pajamas,52.36185203162708,Rhode Island,XL,Brown,Winter,,Standard,Yes,4,Debit Card,
3307,760,46.0,Female,T-shirt,37.815408331039166,Rhode Island,XL,Periwinkle,Summer,,2-Day Shipping,Yes,4,Debit Card,
3308,297,46.0,Male,Socks,40.90269317956677,Indiana,S,Brick red,Winter,5.0,2-Day Shipping,Yes,1,Debit Card,
3309,1055,28.0,Female,Shorts,52.234374980451385,Arkansas,L,Burnt orange,Fall,4.0,2-Day Shipping,Yes,15,Debit Card,
3310,1291,,Female,Dress,43.615001449662586,Maryland,M,Aubergine,Fall,,2-Day Shipping,Yes,17,Debit Card,
3311,16,33.0,Male,Dress,46.24634411063143,,M,Fuchsia,Summer,,Standard,Yes,0,Debit Card,
3312,928,19.0,Male,Pajamas,56.66572488589035,New Mexico,L,Ruby Red,Winter,5.0,2-Day Shipping,Yes,13,Debit Card,
3313,137,20.0,Female,Running Shoes,57.30539119987844,South Carolina,M,White,Summer,,Standard,Yes,5,Debit Card,
3314,346,34.0,Male,Shorts,52.251901160910506,Wyoming,S,Lemon yellow,Summer,4.0,2-Day Shipping,Yes,5,Debit Card,
3315,590,26.0,Female,Hoodie,57.16487298164175,Minnesota,M,Ruby Red,Fall,,2-Day Shipping,Yes,0,Debit Card,
3316,1011,48.0,Female,Dress,59.07186967171722,South Dakota,XL,Fuchsia,Summer,,2-Day Shipping,Yes,5,Debit Card,
3317,338,40.0,Female,Socks,48.82384785106616,New Mexico,M,Terra cotta,Fall,,Standard,Yes,2,Debit Card,
3318,1067,,Female,Shorts,43.934419682590494,Mississippi,M,Pale peach,Fall,5.0,Express,Yes,0,Debit Card,
3319,1081,,Male,Jacket,49.04558646076293,Pennsylvania,L,Baby blue,Winter,,Standard,Yes,0,Debit Card,
3320,1272,38.0,Female,Pajamas,48.73686624204036,Kentucky,S,Black,Winter,,Standard,Yes,11,Debit Card,
3321,217,28.0,Female,Scarf,40.59121534595448,Massachusetts,L,Aubergine,Winter,4.0,2-Day Shipping,Yes,0,Debit Card,
3322,439,36.0,Female,Dress,58.25857580696544,Iowa,M,Periwinkle,Summer,,2-Day Shipping,Yes,3,Debit Card,
3323,967,,Female,Scarf,53.26787735014337,Kentucky,M,Fuchsia,Winter,,2-Day Shipping,Yes,0,Debit Card,
3324,1192,40.0,Male,Sunglasses,46.51505883849356,Indiana,L,White,Spring,,Standard,Yes,1,Debit Card,
3325,207,27.0,Female,Leggings,44.79804396951741,,L,Aubergine,Winter,4.0,Standard,Yes,11,Debit Card,
3326,81,33.0,Male,Pajamas,46.23002259039777,New York,XL,Brick red,Winter,4.0,2-Day Shipping,Yes,1,Debit Card,
3327,80,29.0,Male,Dress,45.37016859555654,Iowa,M,Baby blue,Spring,,2-Day Shipping,Yes,4,Debit Card,
3328,1141,25.0,Female,Jacket,44.937977995931966,Maryland,M,Turquoise,Winter,,2-Day Shipping,Yes,5,Debit Card,
3329,1013,,Male,Backpack,51.226281183254365,New Mexico,L,Fuchsia,Winter,5.0,Standard,Yes,2,Debit Card,
3330,869,34.0,Female,Handbag,57.536154635909966,North Carolina,M,Lemon yellow,Summer,,2-Day Shipping,Yes,6,Debit Card,
3331,971,41.0,Female,Running Shoes,48.787206620581465,California,S,Muted mustard yellow,Spring,,2-Day Shipping,Yes,3,Debit Card,
3332,600,23.0,Female,Leggings,50.87863032067436,Massachusetts,L,Brick red,Winter,,2-Day Shipping,Yes,4,Debit Card,
3333,413,20.0,Female,Jeans,44.691520922869856,Maine,M,Mauve,Fall,,2-Day Shipping,Yes,20,Debit Card,
3334,1233,,Female,Scarf,51.15400093557524,New York,M,Terra cotta,Winter,,2-Day Shipping,Yes,12,Debit Card,
3335,102,46.0,Male,Backpack,59.1853851721228,North Dakota,XL,Brick red,Fall,,2-Day Shipping,Yes,8,Debit Card,
3336,1170,20.0,Female,Handbag,45.97004038573181,Wyoming,S,Lavender,Spring,,Standard,Yes,0,Debit Card,
3337,150,29.0,Female,Backpack,55.541989480345165,Delaware,M,Ruby Red,Fall,5.0,Standard,Yes,8,Debit Card,
3338,1113,40.0,Male,Sunglasses,51.59904485083157,Washington,XL,Periwinkle,Spring,,Standard,Yes,0,Debit Card,
3339,1212,50.0,Female,Socks,47.02870356115298,,M,Terra cotta,Winter,,2-Day Shipping,Yes,2,Debit Card,
3340,407,29.0,Female,Running Shoes,46.72873684139314,Maryland,M,Terra cotta,Fall,5.0,Standard,Yes,0,Debit Card,
3341,359,45.0,Male,Jacket,54.626942114738505,Minnesota,XL,Brick red,Winter,,Standard,Yes,7,Debit Card,
3342,1226,33.0,Male,Jacket,41.19188966288589,,S,Brown,Fall,,2-Day Shipping,Yes,8,Debit Card,
3343,633,22.0,Male,Backpack,47.1920108101031,Wyoming,M,Brown,Winter,,2-Day Shipping,Yes,8,Debit Card,
3344,620,,Male,Pajamas,53.7113487215626,Nebraska,M,Mauve,Fall,4.0,Express,Yes,7,Debit Card,
3345,1279,32.0,Male,Boots,54.343103793985925,Utah,M,Mauve,Fall,,2-Day Shipping,Yes,1,Debit Card,
3346,1649,28.0,Male,Hoodie,36.92352786266786,,M,Mauve,Winter,4.0,Standard,Yes,0,Debit Card,
3347,1125,36.0,Male,Scarf,48.69385165147678,Iowa,M,Terra cotta,Fall,,2-Day Shipping,Yes,0,Debit Card,
3348,1152,29.0,Male,Handbag,51.113958223537495,Ohio,M,Lemon yellow,Spring,,2-Day Shipping,Yes,1,Debit Card,
3349,580,28.0,Male,Backpack,42.50058446940821,California,M,Terra cotta,Fall,4.0,2-Day Shipping,Yes,2,Debit Card,
3350,1139,23.0,Male,Handbag,50.5850251971432,Iowa,M,Periwinkle,Spring,,2-Day Shipping,Yes,7,Debit Card,
3351,1297,38.0,Male,Running Shoes,61.33096605194901,South Dakota,S,White,Summer,,2-Day Shipping,Yes,7,Debit Card,
3352,629,27.0,Female,Dress,56.55118078854498,Massachusetts,M,Baby blue,Spring,,2-Day Shipping,Yes,5,Debit Card,
3353,1638,20.0,Female,Jacket,52.38911106861728,Massachusetts,M,Brown,Winter,5.0,2-Day Shipping,Yes,7,Debit Card,
3354,1496,40.0,Female,Handbag,60.02887944223495,Rhode Island,M,Pale peach,Summer,4.0,2-Day Shipping,Yes,5,Debit Card,
3355,1326,28.0,Male,T-shirt,46.4197518951836,Oregon,L,Baby blue,Spring,,2-Day Shipping,Yes,2,Debit Card,
3356,1421,33.0,Female,Scarf,46.51620047152192,California,XL,Ruby Red,Winter,,Standard,Yes,15,Debit Card,
3357,1353,44.0,Female,Handbag,51.39627253530365,,XL,Ruby Red,Fall,,2-Day Shipping,Yes,0,Debit Card,
3358,106,19.0,Male,Shorts,45.30959604757936,,M,Fuchsia,Spring,,2-Day Shipping,Yes,1,Debit Card,
3359,245,21.0,Male,Gloves,47.94419095453249,Oregon,S,Turquoise,Winter,,2-Day Shipping,Yes,2,Debit Card,
3360,401,36.0,Female,Sweater,50.93056273520392,Utah,M,Burnt orange,Fall,,Standard,Yes,4,Debit Card,
3361,1027,47.0,Female,Dress,54.42714126223873,Virginia,L,Turquoise,Summer,,Express,Yes,18,Debit Card,
3362,1318,28.0,Female,Dress,51.58419623982845,Kentucky,M,Burnt orange,Spring,,2-Day Shipping,Yes,13,Debit Card,
3363,487,36.0,Male,Running Shoes,46.73309686755231,New Mexico,M,Aubergine,Summer,4.0,2-Day Shipping,Yes,0,Debit Card,
3364,954,22.0,Male,Sunglasses,40.4533074003215,Utah,S,Lavender,Fall,,2-Day Shipping,Yes,18,Debit Card,
3365,1227,,Male,T-shirt,44.3303583812325,,S,Turquoise,Summer,4.0,2-Day Shipping,Yes,14,Debit Card,
3366,201,21.0,Female,Sunglasses,50.48316427956877,,S,Aubergine,Spring,,Standard,Yes,10,Debit Card,
3367,154,23.0,Female,Backpack,46.764041769244855,North Carolina,M,Brick red,Winter,,2-Day Shipping,Yes,3,Debit Card,
3368,1411,26.0,Male,Leggings,52.8586679631415,Tennessee,M,Terra cotta,Fall,5.0,2-Day Shipping,Yes,16,Debit Card,
3369,146,54.0,Female,Jacket,48.76360449104045,Missouri,M,Burnt orange,Winter,,2-Day Shipping,Yes,12,Debit Card,
3370,718,30.0,Female,Backpack,47.9389961043475,Alaska,L,Aubergine,Fall,1.0,2-Day Shipping,Yes,3,Debit Card,
3371,19,,Female,Sweater,59.97096554513686,Montana,S,Muted mustard yellow,Fall,4.0,2-Day Shipping,Yes,3,Debit Card,
3372,1080,23.0,Male,Leggings,51.80310086185147,Oklahoma,S,Brick red,Fall,,2-Day Shipping,Yes,11,Debit Card,
3373,810,26.0,Female,T-shirt,49.66793938366328,South Carolina,M,Baby blue,Spring,,2-Day Shipping,Yes,1,Debit Card,
3374,70,33.0,Male,Backpack,53.20116162669618,Tennessee,S,Baby blue,Winter,,Standard,Yes,1,Debit Card,
3375,564,38.0,Female,Boots,61.36369419573174,Idaho,M,Ruby Red,Fall,,2-Day Shipping,Yes,1,Debit Card,
3376,1247,40.0,Female,Scarf,52.226321314376506,Louisiana,M,Periwinkle,Fall,4.0,Standard,Yes,9,Debit Card,
3377,325,21.0,Male,Jeans,46.40194591624153,Wyoming,M,Mauve,Fall,5.0,Standard,Yes,2,Debit Card,
3378,1225,35.0,Male,Handbag,48.822232367252646,,M,Brown,Summer,5.0,2-Day Shipping,Yes,0,Debit Card,
3379,1294,27.0,Male,Gloves,47.572838940744575,Florida,XL,Aubergine,Winter,,2-Day Shipping,Yes,7,Debit Card,
3380,993,40.0,Male,Handbag,38.74296693274511,Louisiana,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,9,Debit Card,
3381,639,37.0,Male,Dress,57.22820498905478,Maryland,S,Lemon yellow,Spring,,2-Day Shipping,Yes,0,Debit Card,
3382,880,26.0,Male,Boots,57.33213540740661,Wyoming,S,Ruby Red,Fall,,2-Day Shipping,Yes,10,Debit Card,
3383,1078,29.0,Female,Running Shoes,49.6364858639384,West Virginia,M,Lemon yellow,Spring,5.0,2-Day Shipping,Yes,1,Debit Card,
3384,1471,28.0,Male,Pajamas,45.09722025197432,California,M,Mauve,Winter,4.0,Standard,Yes,6,Debit Card,
3385,800,39.0,Female,Scarf,45.90170034390223,Nevada,L,Mauve,Winter,,2-Day Shipping,Yes,9,Debit Card,
3386,264,34.0,Female,Sunglasses,44.43845898414052,Iowa,M,Periwinkle,Spring,,2-Day Shipping,Yes,3,Debit Card,
3387,585,32.0,Female,Boots,46.08585134177178,Indiana,M,Burnt orange,Fall,,2-Day Shipping,Yes,10,Debit Card,
3388,104,21.0,Male,Jeans,49.34508080351406,West Virginia,L,Terra cotta,Fall,,2-Day Shipping,Yes,5,Debit Card,
3389,1221,31.0,Female,Socks,45.34754433137882,Kentucky,M,Muted mustard yellow,Fall,,2-Day Shipping,Yes,0,Debit Card,
